date,z,c,d
2020-06-11,4103479,1,0
2020-06-11,4103503,1,0
2020-06-11,4103602,7,0
2020-06-11,4103701,69,3
2020-06-11,4103800,0,0
2020-06-11,4103909,4,1
2020-06-11,4103958,0,0
2020-06-11,4104006,81,5
2020-06-11,4104055,19,0
2020-06-11,4104105,2,1
2020-06-11,4104204,73,2
2020-06-11,4104253,12,1
2020-06-11,4104303,70,4
2020-06-11,4104402,2,0
2020-06-11,4104428,4,0
2020-06-11,4104451,8,1
2020-06-11,4104501,5,0
2020-06-11,4104600,4,0
2020-06-11,4104659,11,1
2020-06-11,4104709,9,0
2020-06-11,4104808,930,11
2020-06-11,4104907,6,0
2020-06-11,4105003,8,0
2020-06-11,4105102,8,0
2020-06-11,4105201,0,0
2020-06-11,4105300,7,0
2020-06-11,4105409,9,0
2020-06-11,4105508,179,2
2020-06-11,4105607,2,1
2020-06-11,4105706,12,0
2020-06-11,4105805,104,0
2020-06-11,4105904,8,0
2020-06-11,4106001,5,0
2020-06-11,4106100,13,0
2020-06-11,4106209,3,1
2020-06-11,4106308,15,0
2020-06-11,4106407,185,2
2020-06-11,4106456,134,0
2020-06-11,4106506,2,0
2020-06-11,4106555,0,0
2020-06-11,4106571,6,0
2020-06-11,4106605,12,0
2020-06-11,4106704,6,0
2020-06-11,4106803,0,0
2020-06-11,4106852,0,0
2020-06-11,4106902,1541,67
2020-06-11,4107009,3,0
2020-06-11,4107108,1,0
2020-06-11,4107124,12,0
2020-06-11,4107157,0,0
2020-06-11,4107207,3,0
2020-06-11,4107256,4,0
2020-06-11,4107306,3,0
2020-06-11,4107405,1,0
2020-06-11,4107504,0,0
2020-06-11,4107520,0,0
2020-06-11,4107538,0,0
2020-06-11,4107546,0,0
2020-06-11,4107553,0,0
2020-06-11,4107603,3,0
2020-06-11,4107652,102,7
2020-06-11,4107702,0,0
2020-06-11,4107736,1,1
2020-06-11,4107751,2,0
2020-06-11,4107801,0,0
2020-06-11,4107850,0,0
2020-06-11,4107900,2,0
2020-06-11,4108007,5,0
2020-06-11,4108106,0,0
2020-06-11,4108205,0,0
2020-06-11,4108304,136,3
2020-06-11,4108320,1,0
2020-06-11,4108403,46,2
2020-06-11,4108452,19,0
2020-06-11,4108502,3,0
2020-06-11,4108551,0,0
2020-06-11,4108601,9,0
2020-06-11,4108650,1,0
2020-06-11,4108700,0,0
2020-06-11,4108809,15,3
2020-06-11,4108908,11,1
2020-06-11,4108957,0,0
2020-06-11,4109005,13,1
2020-06-11,4109104,10,1
2020-06-11,4109203,5,0
2020-06-11,4109302,35,0
2020-06-11,4109401,62,1
2020-06-11,4109500,1,1
2020-06-11,4109609,28,1
2020-06-11,4109658,0,0
2020-06-11,4109708,7,0
2020-06-11,4109757,26,0
2020-06-11,4109807,27,1
2020-06-11,4109906,1,0
2020-06-11,4110003,1,0
2020-06-11,4110052,4,0
2020-06-11,4110078,19,1
2020-06-11,4110102,34,1
2020-06-11,4110201,4,0
2020-06-11,4110300,0,0
2020-06-11,4110409,16,0
2020-06-11,4110508,0,0
2020-06-11,4110607,0,0
2020-06-11,4110656,2,0
2020-06-11,4110706,9,0
2020-06-11,4110805,4,1
2020-06-11,4110904,2,0
2020-06-11,4110953,2,0
2020-06-11,4111001,4,0
2020-06-11,4111100,0,0
2020-06-11,4111209,3,0
2020-06-11,4111258,6,0
2020-06-11,4111308,2,0
2020-06-11,4111407,2,0
2020-06-11,4111506,11,2
2020-06-11,4111555,0,0
2020-06-11,4111605,0,0
2020-06-11,4111704,0,0
2020-06-11,4111803,18,0
2020-06-11,4111902,5,0
2020-06-11,4112009,23,1
2020-06-11,4112108,1,0
2020-06-11,4112207,2,0
2020-06-11,4112306,1,0
2020-06-11,4112405,16,0
2020-06-11,4112504,3,0
2020-06-11,4112603,0,0
2020-06-11,4112702,10,1
2020-06-11,4112751,10,1
2020-06-11,4112801,5,0
2020-06-11,4112900,1,0
2020-06-11,4112959,3,0
2020-06-11,4113007,5,1
2020-06-11,4113106,1,0
2020-06-11,4113205,10,0
2020-06-11,4113254,0,0
2020-06-11,4113304,20,0
2020-06-11,4113403,7,0
2020-06-11,4113429,0,0
2020-06-11,4113452,6,0
2020-06-11,4113502,2,0
2020-06-11,4113601,1,0
2020-06-11,4113700,752,33
2020-06-11,4113734,1,1
2020-06-11,4113759,0,0
2020-06-11,4113809,0,0
2020-06-11,4113908,2,0
2020-06-11,4114005,5,1
2020-06-11,4114104,8,0
2020-06-11,4114203,5,1
2020-06-11,4114302,39,0
2020-06-11,4114351,4,0
2020-06-11,4114401,5,0
2020-06-11,4114500,7,1
2020-06-11,4114609,9,0
2020-06-11,4114708,13,0
2020-06-11,4114807,3,0
2020-06-11,4114906,1,0
2020-06-11,4115002,10,0
2020-06-11,4115101,8,0
2020-06-11,4115200,319,11
2020-06-11,4115309,7,0
2020-06-11,4115358,1,0
2020-06-11,4115408,2,0
2020-06-11,4115457,2,0
2020-06-11,4115507,2,0
2020-06-11,4115606,2,0
2020-06-11,4115705,12,0
2020-06-11,4115739,0,0
2020-06-11,4115754,2,0
2020-06-11,4115804,22,0
2020-06-11,4115853,0,0
2020-06-11,4115903,17,1
2020-06-11,4116000,0,0
2020-06-11,4116059,9,0
2020-06-11,4116109,8,0
2020-06-11,4116208,25,0
2020-06-11,4116307,0,0
2020-06-11,4116406,0,0
2020-06-11,4116505,1,0
2020-06-11,4116604,1,0
2020-06-11,4116703,3,0
2020-06-11,4116802,0,0
2020-06-11,4116901,13,0
2020-06-11,4116950,0,0
2020-06-11,4117008,13,0
2020-06-11,4117057,0,0
2020-06-11,4117107,10,0
2020-06-11,4117206,2,0
2020-06-11,4117214,0,0
2020-06-11,4117222,0,0
2020-06-11,4117255,0,0
2020-06-11,4117271,0,0
2020-06-11,4117297,0,0
2020-06-11,4117305,5,0
2020-06-11,4117404,0,0
2020-06-11,4117453,0,0
2020-06-11,4117503,7,1
2020-06-11,4117602,11,0
2020-06-11,4117701,5,0
2020-06-11,4117800,0,0
2020-06-11,4117909,19,1
2020-06-11,4118006,15,1
2020-06-11,4118105,7,0
2020-06-11,4118204,89,4
2020-06-11,4118303,2,0
2020-06-11,4118402,132,7
2020-06-11,4118451,1,0
2020-06-11,4118501,48,1
2020-06-11,4118600,3,0
2020-06-11,4118709,2,0
2020-06-11,4118808,5,0
2020-06-11,4118857,0,0
2020-06-11,4118907,0,0
2020-06-11,4119004,0,0
2020-06-11,4119103,1,0
2020-06-11,4119152,146,4
2020-06-11,4119202,0,0
2020-06-11,4119251,1,0
2020-06-11,4119301,6,0
2020-06-11,4119400,5,0
2020-06-11,4119509,124,6
2020-06-11,4119608,13,0
2020-06-11,4119657,0,0
2020-06-11,4119707,9,0
2020-06-11,4119806,3,0
2020-06-11,4119905,126,1
2020-06-11,4119954,13,1
2020-06-11,4120002,1,0
2020-06-11,4120101,0,0
2020-06-11,4120150,2,0
2020-06-11,4120200,0,0
2020-06-11,4120309,0,0
2020-06-11,4120333,4,0
2020-06-11,4120358,0,0
2020-06-11,4120408,1,0
2020-06-11,4120507,3,1
2020-06-11,4120606,0,0
2020-06-11,4120655,1,0
2020-06-11,4120705,6,1
2020-06-11,4120804,45,1
2020-06-11,4120853,1,0
2020-06-11,4120903,23,0
2020-06-11,4121000,9,0
2020-06-11,4121109,0,0
2020-06-11,4121208,30,1
2020-06-11,4121257,2,0
2020-06-11,4121307,5,1
2020-06-11,4121356,1,0
2020-06-11,4121406,5,0
2020-06-11,4121505,3,0
2020-06-11,4121604,1,0
2020-06-11,4121703,12,1
2020-06-11,4121752,10,0
2020-06-11,4121802,0,0
2020-06-11,4121901,29,1
2020-06-11,4122008,1,0
2020-06-11,4122107,0,0
2020-06-11,4122156,2,0
2020-06-11,4122172,0,0
2020-06-11,4122206,10,0
2020-06-11,4122305,14,1
2020-06-11,4122404,28,2
2020-06-11,4122503,0,0
2020-06-11,4122602,30,1
2020-06-11,4122651,0,0
2020-06-11,4122701,0,0
2020-06-11,4122800,6,0
2020-06-11,4122909,1,0
2020-06-11,4123006,0,0
2020-06-11,4123105,3,0
2020-06-11,4123204,4,0
2020-06-11,4123303,4,0
2020-06-11,4123402,8,1
2020-06-11,4123501,9,0
2020-06-11,4123600,1,0
2020-06-11,4123709,13,1
2020-06-11,4123808,0,0
2020-06-11,4123824,1,0
2020-06-11,4123857,0,0
2020-06-11,4123907,15,1
2020-06-11,4123956,9,1
2020-06-11,4124004,1,0
2020-06-11,4124020,15,1
2020-06-11,4124053,30,0
2020-06-11,4124103,13,0
2020-06-11,4124202,22,1
2020-06-11,4124301,0,0
2020-06-11,4124400,1,0
2020-06-11,4124509,6,0
2020-06-11,4124608,0,0
2020-06-11,4124707,0,0
2020-06-11,4124806,2,0
2020-06-11,4124905,36,1
2020-06-11,4125001,6,1
2020-06-11,4125100,1,0
2020-06-11,4125209,0,0
2020-06-11,4125308,0,0
2020-06-11,4125357,0,0
2020-06-11,4125407,2,1
2020-06-11,4125456,0,0
2020-06-11,4125506,175,10
2020-06-11,4125555,5,0
2020-06-11,4125605,1,1
2020-06-11,4125704,2,0
2020-06-11,4125753,2,0
2020-06-11,4125803,0,0
2020-06-11,4125902,0,0
2020-06-11,4126009,0,0
2020-06-11,4126108,18,0
2020-06-11,4126207,18,1
2020-06-11,4126256,13,1
2020-06-11,4126272,6,0
2020-06-11,4126306,0,0
2020-06-11,4126355,1,0
2020-06-11,4126405,8,0
2020-06-11,4126504,3,1
2020-06-11,4126603,18,4
2020-06-11,4126652,0,0
2020-06-11,4126678,2,1
2020-06-11,4126702,28,1
2020-06-11,4126801,40,1
2020-06-11,4126900,0,0
2020-06-11,4127007,0,0
2020-06-11,4127106,42,1
2020-06-11,4127205,17,2
2020-06-11,4127304,27,1
2020-06-11,4127403,2,0
2020-06-11,4127502,1,0
2020-06-11,4127601,37,0
2020-06-11,4127700,190,2
2020-06-11,4127809,13,0
2020-06-11,4127858,15,0
2020-06-11,4127882,0,0
2020-06-11,4127908,33,0
2020-06-11,4127957,13,0
2020-06-11,4127965,0,0
2020-06-11,4128005,1,0
2020-06-11,4128104,47,1
2020-06-11,4128203,15,0
2020-06-11,4128302,0,0
2020-06-11,4128401,19,1
2020-06-11,4128500,12,1
2020-06-11,4128534,0,0
2020-06-11,4128559,5,0
2020-06-11,4128609,3,1
2020-06-11,4128625,1,0
2020-06-11,4128633,0,0
2020-06-11,4128658,3,0
2020-06-11,4128708,2,0
2020-06-11,4128807,0,0
2020-06-04,4100103,2,0
2020-06-04,4100202,0,0
2020-06-04,4100301,11,0
2020-06-04,4100400,32,0
2020-06-04,4100459,1,0
2020-06-04,4100509,0,0
2020-06-04,4100608,9,0
2020-06-04,4100707,0,0
2020-06-04,4100806,6,0
2020-06-04,4100905,18,0
2020-06-04,4101002,6,1
2020-06-04,4101051,6,0
2020-06-04,4101101,9,0
2020-06-04,4101150,1,0
2020-06-04,4101200,6,0
2020-06-04,4101309,0,0
2020-06-04,4101408,40,3
2020-06-04,4101507,25,2
2020-06-04,4101606,2,0
2020-06-04,4101655,0,0
2020-06-04,4101705,17,1
2020-06-04,4101804,102,0
2020-06-04,4101853,0,0
2020-06-04,4101903,4,0
2020-06-04,4102000,36,1
2020-06-04,4102109,0,0
2020-06-04,4102208,0,0
2020-06-04,4102307,5,0
2020-06-04,4102406,11,1
2020-06-04,4102505,1,0
2020-06-04,4102604,5,0
2020-06-04,4102703,0,0
2020-06-04,4102752,0,0
2020-06-04,4102802,3,0
2020-06-04,4102901,1,0
2020-06-04,4103008,0,0
2020-06-04,4103024,0,0
2020-06-04,4103040,0,0
2020-06-04,4103057,20,0
2020-06-04,4103107,1,0
2020-06-04,4103156,0,0
2020-06-04,4103206,0,0
2020-06-04,4103222,0,0
2020-06-04,4103305,0,0
2020-06-04,4103354,11,1
2020-06-04,4103370,0,0
2020-06-04,4103404,1,0
2020-06-04,4103453,2,0
2020-06-04,4103479,0,0
2020-06-04,4103503,0,0
2020-06-04,4103602,2,0
2020-06-04,4103701,53,1
2020-06-04,4103800,0,0
2020-06-04,4103909,2,1
2020-06-04,4103958,0,0
2020-06-04,4104006,50,3
2020-06-04,4104055,13,0
2020-06-04,4104105,2,0
2020-06-04,4104204,43,2
2020-06-04,4104253,3,0
2020-06-04,4104303,58,4
2020-06-04,4104402,0,0
2020-06-04,4104428,3,0
2020-06-04,4104451,2,0
2020-06-04,4104501,5,0
2020-06-04,4104600,2,0
2020-06-04,4104659,4,0
2020-06-04,4104709,4,0
2020-06-04,4104808,621,9
2020-06-04,4104907,4,0
2020-06-04,4105003,3,0
2020-06-04,4105102,5,0
2020-06-04,4105201,0,0
2020-06-04,4105300,9,1
2020-06-04,4105409,5,0
2020-06-04,4105508,100,1
2020-06-04,4105607,2,1
2020-06-04,4105706,4,0
2020-06-04,4105805,69,0
2020-06-04,4105904,7,0
2020-06-04,4106001,3,0
2020-06-04,4106100,5,0
2020-06-04,4106209,3,1
2020-06-04,4106308,9,0
2020-06-04,4106407,121,1
2020-06-04,4106456,87,0
2020-06-04,4106506,1,0
2020-06-04,4106555,0,0
2020-06-04,4106571,6,0
2020-06-04,4106605,5,0
2020-06-04,4106704,6,0
2020-06-04,4106803,0,0
2020-06-04,4106852,0,0
2020-06-04,4106902,1143,53
2020-06-04,4107009,3,0
2020-06-04,4107108,1,0
2020-06-04,4107124,7,0
2020-06-04,4107157,0,0
2020-06-04,4107207,1,0
2020-06-04,4107256,4,0
2020-06-04,4107306,2,0
2020-06-04,4107405,0,0
2020-06-04,4107504,0,0
2020-06-04,4107520,0,0
2020-06-04,4107538,0,0
2020-06-04,4107546,0,0
2020-06-04,4107553,0,0
2020-06-04,4107603,3,0
2020-06-04,4107652,73,4
2020-06-04,4107702,0,0
2020-06-04,4107736,1,0
2020-06-04,4107751,2,0
2020-06-04,4107801,0,0
2020-06-04,4107850,0,0
2020-06-04,4107900,2,0
2020-06-04,4108007,2,0
2020-06-04,4108106,0,0
2020-06-04,4108205,0,0
2020-06-04,4108304,133,3
2020-06-04,4108320,1,0
2020-06-04,4108403,36,2
2020-06-04,4108452,9,0
2020-06-04,4108502,3,0
2020-06-04,4108551,0,0
2020-06-04,4108601,8,0
2020-06-04,4108650,1,0
2020-06-04,4108700,0,0
2020-06-04,4108809,15,3
2020-06-04,4108908,9,1
2020-06-04,4108957,0,0
2020-06-04,4109005,2,1
2020-06-04,4109104,6,1
2020-06-04,4109203,5,0
2020-06-04,4109302,23,0
2020-06-04,4109401,38,0
2020-06-04,4109500,1,1
2020-06-04,4109609,27,1
2020-06-04,4109658,0,0
2020-06-04,4109708,2,0
2020-06-04,4109757,20,0
2020-06-04,4109807,22,0
2020-06-04,4109906,1,0
2020-06-04,4110003,1,0
2020-06-04,4110052,1,0
2020-06-04,4110078,5,0
2020-06-04,4110102,34,0
2020-06-04,4110201,2,0
2020-06-04,4110300,0,0
2020-06-04,4110409,8,0
2020-06-04,4110508,0,0
2020-06-04,4110607,0,0
2020-06-04,4110656,1,0
2020-06-04,4110706,3,0
2020-06-04,4110805,4,1
2020-06-04,4110904,0,0
2020-06-04,4110953,1,0
2020-06-04,4111001,3,0
2020-06-04,4111100,0,0
2020-06-04,4111209,3,0
2020-06-04,4111258,6,0
2020-06-04,4111308,1,0
2020-06-04,4111407,2,0
2020-06-04,4111506,11,2
2020-06-04,4111555,0,0
2020-06-04,4111605,0,0
2020-06-04,4111704,0,0
2020-06-04,4111803,15,0
2020-06-04,4111902,4,0
2020-06-04,4112009,9,1
2020-06-04,4112108,1,0
2020-06-04,4112207,1,0
2020-06-04,4112306,0,0
2020-06-04,4112405,7,0
2020-06-04,4112504,3,0
2020-06-04,4112603,0,0
2020-06-04,4112702,9,1
2020-06-04,4112751,7,1
2020-06-04,4112801,1,0
2020-06-04,4112900,0,0
2020-06-04,4112959,1,0
2020-06-04,4113007,2,1
2020-06-04,4113106,1,0
2020-06-04,4113205,4,0
2020-06-04,4113254,0,0
2020-06-04,4113304,13,0
2020-06-04,4113403,4,0
2020-06-04,4113429,0,0
2020-06-04,4113452,4,0
2020-06-04,4113502,2,0
2020-06-04,4113601,1,0
2020-06-04,4113700,521,29
2020-06-04,4113734,1,1
2020-06-04,4113759,0,0
2020-06-04,4113809,0,0
2020-06-04,4113908,2,0
2020-06-04,4114005,5,1
2020-06-04,4114104,7,0
2020-06-04,4114203,3,1
2020-06-04,4114302,30,0
2020-06-04,4114351,3,0
2020-06-04,4114401,4,0
2020-06-04,4114500,7,1
2020-06-04,4114609,8,0
2020-06-04,4114708,13,0
2020-06-04,4114807,2,0
2020-06-04,4114906,1,0
2020-06-04,4115002,10,0
2020-06-04,4115101,7,0
2020-06-04,4115200,199,9
2020-06-04,4115309,5,0
2020-06-04,4115358,1,0
2020-06-04,4115408,0,0
2020-06-04,4115457,0,0
2020-06-04,4115507,2,0
2020-06-04,4115606,1,0
2020-06-04,4115705,7,0
2020-06-04,4115739,0,0
2020-06-04,4115754,0,0
2020-06-04,4115804,20,0
2020-06-04,4115853,0,0
2020-06-04,4115903,17,1
2020-06-04,4116000,0,0
2020-06-04,4116059,4,0
2020-06-04,4116109,7,0
2020-06-04,4116208,7,0
2020-06-04,4116307,0,0
2020-06-04,4116406,0,0
2020-06-04,4116505,1,0
2020-06-04,4116604,1,0
2020-06-04,4116703,2,0
2020-06-04,4116802,0,0
2020-06-04,4116901,11,0
2020-06-04,4116950,0,0
2020-06-04,4117008,4,0
2020-06-04,4117057,0,0
2020-06-04,4117107,10,0
2020-06-04,4117206,1,0
2020-06-04,4117214,0,0
2020-06-04,4117222,0,0
2020-06-04,4117255,0,0
2020-06-04,4117271,0,0
2020-06-04,4117297,0,0
2020-06-04,4117305,2,0
2020-06-04,4117404,0,0
2020-06-04,4117453,0,0
2020-06-04,4117503,5,0
2020-06-04,4117602,7,0
2020-06-04,4117701,4,0
2020-06-04,4117800,0,0
2020-06-04,4117909,16,1
2020-06-04,4118006,14,1
2020-06-04,4118105,6,0
2020-06-04,4118204,71,4
2020-06-04,4118303,2,0
2020-06-04,4118402,102,6
2020-06-04,4118451,0,0
2020-06-04,4118501,34,1
2020-06-04,4118600,3,0
2020-06-04,4118709,0,0
2020-06-04,4118808,2,0
2020-06-04,4118857,0,0
2020-06-04,4118907,0,0
2020-06-04,4119004,0,0
2020-06-04,4119103,1,0
2020-06-04,4119152,103,4
2020-06-04,4119202,0,0
2020-06-04,4119251,1,0
2020-06-04,4119301,3,0
2020-06-04,4119400,0,0
2020-06-04,4119509,69,5
2020-06-04,4119608,4,0
2020-06-04,4119657,0,0
2020-06-04,4119707,9,0
2020-06-04,4119806,2,0
2020-06-04,4119905,83,0
2020-06-04,4119954,10,0
2020-06-04,4120002,1,0
2020-06-04,4120101,0,0
2020-06-04,4120150,0,0
2020-06-04,4120200,0,0
2020-06-04,4120309,0,0
2020-06-04,4120333,4,0
2020-06-04,4120358,0,0
2020-06-04,4120408,1,0
2020-06-04,4120507,2,1
2020-06-04,4120606,0,0
2020-06-04,4120655,1,0
2020-06-04,4120705,5,1
2020-06-04,4120804,25,1
2020-06-04,4120853,0,0
2020-06-04,4120903,13,0
2020-06-04,4121000,8,0
2020-06-04,4121109,0,0
2020-06-04,4121208,27,1
2020-06-04,4121257,2,0
2020-06-04,4121307,4,1
2020-06-04,4121356,0,0
2020-06-04,4121406,4,0
2020-06-04,4121505,3,0
2020-06-04,4121604,0,0
2020-06-04,4121703,11,0
2020-06-04,4121752,7,0
2020-06-04,4121802,0,0
2020-06-04,4121901,22,1
2020-06-04,4122008,0,0
2020-06-04,4122107,0,0
2020-06-04,4122156,2,0
2020-06-04,4122172,0,0
2020-06-04,4122206,6,0
2020-06-04,4122305,12,1
2020-06-04,4122404,15,0
2020-06-04,4122503,0,0
2020-06-04,4122602,16,0
2020-06-04,4122651,0,0
2020-06-04,4122701,0,0
2020-06-04,4122800,2,0
2020-06-04,4122909,1,0
2020-06-04,4123006,0,0
2020-06-04,4123105,0,0
2020-06-04,4123204,1,0
2020-06-04,4123303,4,0
2020-06-04,4123402,8,1
2020-06-04,4123501,0,0
2020-06-04,4123600,0,0
2020-06-04,4123709,13,1
2020-06-04,4123808,0,0
2020-06-04,4123824,1,0
2020-06-04,4123857,0,0
2020-06-04,4123907,5,1
2020-06-04,4123956,9,1
2020-06-04,4124004,1,0
2020-06-04,4124020,13,1
2020-06-04,4124053,21,0
2020-06-04,4124103,3,0
2020-06-04,4124202,23,1
2020-06-04,4124301,0,0
2020-06-04,4124400,0,0
2020-06-04,4124509,4,0
2020-06-04,4124608,0,0
2020-06-04,4124707,0,0
2020-06-04,4124806,2,0
2020-06-04,4124905,35,1
2020-06-04,4125001,6,1
2020-06-04,4125100,1,0
2020-06-04,4125209,0,0
2020-06-04,4125308,0,0
2020-06-04,4125357,0,0
2020-06-04,4125407,1,1
2020-06-04,4125456,0,0
2020-06-04,4125506,127,5
2020-06-04,4125555,5,0
2020-06-04,4125605,1,1
2020-06-04,4125704,2,0
2020-06-04,4125753,0,0
2020-06-04,4125803,0,0
2020-06-04,4125902,0,0
2020-06-04,4126009,0,0
2020-06-04,4126108,5,0
2020-06-04,4126207,17,1
2020-06-04,4126256,13,1
2020-06-04,4126272,6,0
2020-06-04,4126306,0,0
2020-06-04,4126355,0,0
2020-06-04,4126405,7,0
2020-06-04,4126504,1,1
2020-06-04,4126603,9,4
2020-06-04,4126652,0,0
2020-06-04,4126678,2,1
2020-06-04,4126702,28,1
2020-06-04,4126801,27,0
2020-06-04,4126900,0,0
2020-06-04,4127007,0,0
2020-06-04,4127106,35,1
2020-06-04,4127205,7,1
2020-06-04,4127304,22,1
2020-06-04,4127403,1,0
2020-06-04,4127502,0,0
2020-06-04,4127601,17,0
2020-06-04,4127700,49,1
2020-06-04,4127809,5,0
2020-06-04,4127858,15,0
2020-06-04,4127882,0,0
2020-06-04,4127908,16,0
2020-06-04,4127957,5,0
2020-06-04,4127965,0,0
2020-06-04,4128005,0,0
2020-06-04,4128104,40,1
2020-06-04,4128203,14,0
2020-06-04,4128302,0,0
2020-06-04,4128401,11,1
2020-06-04,4128500,10,0
2020-06-04,4128534,0,0
2020-06-04,4128559,0,0
2020-06-04,4128609,3,1
2020-06-04,4128625,1,0
2020-06-04,4128633,0,0
2020-06-04,4128658,0,0
2020-06-04,4128708,1,0
2020-06-04,4128807,0,0
2020-05-28,4100103,1,0
2020-05-28,4100202,0,0
2020-05-28,4100301,11,0
2020-05-28,4100400,20,0
2020-05-28,4100459,0,0
2020-05-28,4100509,0,0
2020-05-28,4100608,8,0
2020-05-28,4100707,0,0
2020-05-28,4100806,6,0
2020-05-28,4100905,18,0
2020-05-28,4101002,5,1
2020-05-28,4101051,4,0
2020-05-28,4101101,7,0
2020-05-28,4101150,1,0
2020-05-28,4101200,0,0
2020-05-28,4101309,0,0
2020-05-28,4101408,36,3
2020-05-28,4101507,21,1
2020-05-28,4101606,0,0
2020-05-28,4101655,0,0
2020-05-28,4101705,16,1
2020-05-28,4101804,56,0
2020-05-28,4101853,0,0
2020-05-28,4101903,3,0
2020-05-28,4102000,25,0
2020-05-28,4102109,0,0
2020-05-28,4102208,0,0
2020-05-28,4102307,5,0
2020-05-28,4102406,4,1
2020-05-28,4102505,0,0
2020-05-28,4102604,4,0
2020-05-28,4102703,0,0
2020-05-28,4102752,0,0
2020-05-28,4102802,1,0
2020-05-28,4102901,0,0
2020-05-28,4103008,0,0
2020-05-28,4103024,0,0
2020-05-28,4103040,0,0
2020-05-28,4103057,10,0
2020-05-28,4103107,0,0
2020-05-28,4103156,0,0
2020-05-28,4103206,0,0
2020-05-28,4103222,0,0
2020-05-28,4103305,0,0
2020-05-28,4103354,5,1
2020-05-28,4103370,0,0
2020-05-28,4103404,1,0
2020-05-28,4103453,2,0
2020-05-28,4103479,0,0
2020-05-28,4103503,0,0
2020-05-28,4103602,1,0
2020-05-28,4103701,38,1
2020-05-28,4103800,0,0
2020-05-28,4103909,1,1
2020-05-28,4103958,0,0
2020-05-28,4104006,32,3
2020-05-28,4104055,6,0
2020-05-28,4104105,1,0
2020-05-28,4104204,37,2
2020-05-28,4104253,2,0
2020-05-28,4104303,49,4
2020-05-28,4104402,0,0
2020-05-28,4104428,0,0
2020-05-28,4104451,0,0
2020-05-28,4104501,4,0
2020-05-28,4104600,2,0
2020-05-28,4104659,1,0
2020-05-28,4104709,0,0
2020-05-28,4104808,365,7
2020-05-28,4104907,4,0
2020-05-28,4105003,0,0
2020-05-28,4105102,4,0
2020-05-28,4105201,0,0
2020-05-28,4105300,9,0
2020-05-28,4105409,3,0
2020-05-28,4105508,50,1
2020-05-28,4105607,2,1
2020-05-28,4105706,0,0
2020-05-28,4105805,42,0
2020-05-28,4105904,4,0
2020-05-28,4106001,1,0
2020-05-28,4106100,0,0
2020-05-28,4106209,3,1
2020-05-28,4106308,4,0
2020-05-28,4106407,56,1
2020-05-28,4106456,5,0
2020-05-28,4106506,1,0
2020-05-28,4106555,0,0
2020-05-28,4106571,3,0
2020-05-28,4106605,1,0
2020-05-28,4106704,6,0
2020-05-28,4106803,0,0
2020-05-28,4106852,0,0
2020-05-28,4106902,904,39
2020-05-28,4107009,0,0
2020-05-28,4107108,1,0
2020-05-28,4107124,6,0
2020-05-28,4107157,0,0
2020-05-28,4107207,1,0
2020-05-28,4107256,2,0
2020-05-28,4107306,2,0
2020-05-28,4107405,0,0
2020-05-28,4107504,0,0
2020-05-28,4107520,0,0
2020-05-28,4107538,0,0
2020-05-28,4107546,0,0
2020-05-28,4107553,0,0
2020-05-28,4107603,2,0
2020-05-28,4107652,57,4
2020-05-28,4107702,0,0
2020-05-28,4107736,1,0
2020-05-28,4107751,2,0
2020-05-28,4107801,0,0
2020-05-28,4107850,0,0
2020-05-28,4107900,2,0
2020-05-28,4108007,2,0
2020-05-28,4108106,0,0
2020-05-28,4108205,0,0
2020-05-28,4108304,116,2
2020-05-28,4108320,1,0
2020-05-28,4108403,17,2
2020-05-28,4108452,0,0
2020-05-28,4108502,2,0
2020-05-28,4108551,0,0
2020-05-28,4108601,7,0
2020-05-28,4108650,1,0
2020-05-28,4108700,0,0
2020-05-28,4108809,15,3
2020-05-28,4108908,9,1
2020-05-28,4108957,0,0
2020-05-28,4109005,1,1
2020-05-28,4109104,1,0
2020-05-28,4109203,5,0
2020-05-28,4109302,15,0
2020-05-28,4109401,23,0
2020-05-28,4109500,1,1
2020-05-28,4109609,25,0
2020-05-28,4109658,0,0
2020-05-28,4109708,2,0
2020-05-28,4109757,14,0
2020-05-28,4109807,10,0
2020-05-28,4109906,0,0
2020-05-28,4110003,1,0
2020-05-28,4110052,1,0
2020-05-28,4110078,2,0
2020-05-28,4110102,26,0
2020-05-28,4110201,1,0
2020-05-28,4110300,0,0
2020-05-28,4110409,0,0
2020-05-28,4110508,0,0
2020-05-28,4110607,0,0
2020-05-28,4110656,1,0
2020-05-28,4110706,1,0
2020-05-28,4110805,3,1
2020-05-28,4110904,0,0
2020-05-28,4110953,1,0
2020-05-28,4111001,1,0
2020-05-28,4111100,0,0
2020-05-28,4111209,2,0
2020-05-28,4111258,6,0
2020-05-28,4111308,1,0
2020-05-28,4111407,2,0
2020-05-28,4111506,9,2
2020-05-28,4111555,0,0
2020-05-28,4111605,0,0
2020-05-28,4111704,0,0
2020-05-28,4111803,12,0
2020-05-28,4111902,2,0
2020-05-28,4112009,4,1
2020-05-28,4112108,0,0
2020-05-28,4112207,1,0
2020-05-28,4112306,0,0
2020-05-28,4112405,6,0
2020-05-28,4112504,0,0
2020-05-28,4112603,0,0
2020-05-28,4112702,5,1
2020-05-28,4112751,1,1
2020-05-28,4112801,0,0
2020-05-28,4112900,0,0
2020-05-28,4112959,0,0
2020-05-28,4113007,1,1
2020-05-28,4113106,1,0
